A107KVRYRCU3RY	B002XDE4EK	5.0	0
A107KVRYRCU3RY	B00FASBBJQ	5.0	0
A107KVRYRCU3RY	B00M4QVKNE	5.0	0
A107KVRYRCU3RY	B00KJO2VI6	5.0	0
A107KVRYRCU3RY	B00E7FSNJY	5.0	0
A107KVRYRCU3RY	B00I8Z9I7A	5.0	0
A107KVRYRCU3RY	B006UO3NPE	4.0	0
A107KVRYRCU3RY	B00008DYUR	4.0	0
A107KVRYRCU3RY	B00M2D7MY0	5.0	0
A107KVRYRCU3RY	B00LVH0T3O	5.0	0
A107KVRYRCU3RY	B0021MFAPU	5.0	0
A107KVRYRCU3RY	B000EOTCCE	5.0	0
A107KVRYRCU3RY	B001QL352W	5.0	0
A107KVRYRCU3RY	B000A139DO	5.0	0
A107KVRYRCU3RY	B0017RRDRS	5.0	0
A107KVRYRCU3RY	B000003LL1	5.0	0
A107KVRYRCU3RY	B00017LVUA	5.0	0
A107KVRYRCU3RY	B00002CEYB	4.0	0
A107KVRYRCU3RY	B000XFZSBI	5.0	0
A107KVRYRCU3RY	B00FZ97Y8C	5.0	0
A107KVRYRCU3RY	B001QWFVRS	5.0	0
A107KVRYRCU3RY	B004Z132X2	5.0	0
A107KVRYRCU3RY	B00008PW6G	5.0	0
A107KVRYRCU3RY	B001F1YBV2	5.0	0
A107KVRYRCU3RY	B000NLMXGU	5.0	0
A107KVRYRCU3RY	B00005YRT8	4.0	0
A107KVRYRCU3RY	B00CE98A34	5.0	0
A107KVRYRCU3RY	B000N8UVR6	5.0	0
A107KVRYRCU3RY	B000067ARR	5.0	0
A107KVRYRCU3RY	B000003F1P	4.0	0
A107KVRYRCU3RY	B000DN5XKQ	3.0	0
A107KVRYRCU3RY	B00AL3N8KA	5.0	0
A107KVRYRCU3RY	B0000023D7	3.0	0
A107KVRYRCU3RY	B0000263TW	5.0	0
A107KVRYRCU3RY	B0000057M1	3.0	0
A107KVRYRCU3RY	B000E1NWGY	5.0	0
A107KVRYRCU3RY	B0000D9YAE	5.0	0
A107KVRYRCU3RY	B00K9NB4HG	4.0	0
A107KVRYRCU3RY	B00504TEVM	5.0	0
A107KVRYRCU3RY	B0002X4TVG	4.0	0
A107KVRYRCU3RY	B00006901C	4.0	0
A107KVRYRCU3RY	B002704M9Q	5.0	0
A107KVRYRCU3RY	B00000JLFE	5.0	0
A107KVRYRCU3RY	B006PTL11C	2.0	0
A107KVRYRCU3RY	B00IIC1WWM	5.0	0
A107KVRYRCU3RY	B00004SH7J	4.0	0
A107KVRYRCU3RY	B000002LUX	5.0	0
A107KVRYRCU3RY	B009DJB6NE	5.0	0
A107KVRYRCU3RY	B01AXLJSXU	5.0	0
A107KVRYRCU3RY	B00IVRV8BO	5.0	0
A107KVRYRCU3RY	B00BBF29ZW	5.0	0
A107KVRYRCU3RY	B000KRRAD8	4.0	0
A107KVRYRCU3RY	B000FULELO	5.0	0
A107KVRYRCU3RY	B000004AGM	4.0	0
A107KVRYRCU3RY	B00000E4YQ	4.0	0
A107KVRYRCU3RY	B00008ER4K	5.0	0
A107KVRYRCU3RY	B000005TTO	4.0	0
A107KVRYRCU3RY	B000001LMA	4.0	0
A107KVRYRCU3RY	B000001HDH	4.0	0
A107KVRYRCU3RY	B00008ER4L	5.0	0
A107KVRYRCU3RY	B0010X70UY	5.0	0
A107KVRYRCU3RY	B00BGRA41G	5.0	0
A107KVRYRCU3RY	B000ZLRVCE	5.0	0
A107KVRYRCU3RY	B0002TKFHW	5.0	0
A107KVRYRCU3RY	B000003FON	5.0	0
A107KVRYRCU3RY	B0000015IS	5.0	0
A107KVRYRCU3RY	B000A5DLQ0	5.0	0
A107KVRYRCU3RY	B00035VV82	5.0	0
A107KVRYRCU3RY	B0001PDYLQ	5.0	0
A10872FHIJAKKD	B01HC94ADO	3.0	0
A10872FHIJAKKD	B000002JSN	2.0	0
A10872FHIJAKKD	B00004UEOL	1.0	0
A10872FHIJAKKD	B00BKBCGDW	1.0	0
A10872FHIJAKKD	B000U0F0GE	5.0	0
A10872FHIJAKKD	B00151A77O	4.0	0
A10872FHIJAKKD	B00151A6TS	3.0	0
A10872FHIJAKKD	B001B94K46	5.0	0
A10872FHIJAKKD	B0012RM4M2	5.0	0
A10872FHIJAKKD	B000I8ON6Q	5.0	0
A10872FHIJAKKD	B000E3K69I	5.0	0
A10872FHIJAKKD	B000SNUMC0	5.0	0
A10872FHIJAKKD	B000QUUDRO	5.0	0
A10872FHIJAKKD	B000IFSFWC	4.0	0
A10872FHIJAKKD	B000NJM6G4	5.0	0
A10872FHIJAKKD	B000E6EJA2	5.0	0
A10872FHIJAKKD	B0000026WB	5.0	0
A10872FHIJAKKD	B000GLKRDS	5.0	0
A10872FHIJAKKD	B000BTEPMY	5.0	0
A10872FHIJAKKD	B000ETQRCM	5.0	0
A10872FHIJAKKD	B000CCBPM8	5.0	0
A10872FHIJAKKD	B0009YNSC4	5.0	0
A10872FHIJAKKD	B000BQYWXO	5.0	0
A10872FHIJAKKD	B00006L7XQ	5.0	0
A10872FHIJAKKD	B000009QPC	5.0	0
A10872FHIJAKKD	B0009UC7UM	3.0	0
A10872FHIJAKKD	B000002KHL	4.0	0
A10872FHIJAKKD	B0000AM6HS	5.0	0
A10872FHIJAKKD	B00007LTIJ	5.0	0
A10872FHIJAKKD	B000002VHE	3.0	0
A10872FHIJAKKD	B000002VKA	5.0	0
A10872FHIJAKKD	B000002VK7	5.0	0
A10872FHIJAKKD	B000A7Q2IM	2.0	0
A10872FHIJAKKD	B0007VLW5E	5.0	0
A10872FHIJAKKD	B0002ABT80	4.0	0
A10872FHIJAKKD	B0007N19V4	5.0	0
A10872FHIJAKKD	B0001HAIU4	4.0	0
A10872FHIJAKKD	B0000CAXVR	5.0	0
A10872FHIJAKKD	B0000DZ3H4	5.0	0
A10872FHIJAKKD	B0000DH957	4.0	0
A10872FHIJAKKD	B0000A129N	4.0	0
A10872FHIJAKKD	B0000CEB6B	5.0	0
A10872FHIJAKKD	B00006IX86	3.0	0
A10872FHIJAKKD	B000005HL6	5.0	0
A10872FHIJAKKD	B000040OC4	5.0	0
A10872FHIJAKKD	B00006F86Z	4.0	0
A10872FHIJAKKD	B00001R3NP	5.0	0
A10872FHIJAKKD	B00000IIQW	4.0	0
A10872FHIJAKKD	B00005HWBG	5.0	0
A10872FHIJAKKD	B000068QY7	4.0	0
A10872FHIJAKKD	B000068PYL	4.0	0
A10872FHIJAKKD	7014191624	5.0	0
A10872FHIJAKKD	B00005RGH4	5.0	0
A10872FHIJAKKD	B00000BILF	5.0	0
A10872FHIJAKKD	B00005O6MY	5.0	0
A10872FHIJAKKD	B00005LMWI	5.0	0
A10872FHIJAKKD	B00005YW7Z	4.0	0
A10872FHIJAKKD	B00004T0M5	5.0	0
A10872FHIJAKKD	B00005MATC	4.0	0
A10872FHIJAKKD	B00004UF6Z	4.0	0
A10872FHIJAKKD	B00005UKLR	4.0	0
A10872FHIJAKKD	B00004IC9H	5.0	0
A10872FHIJAKKD	B00005K9ZU	4.0	0
A10872FHIJAKKD	B000059M3X	4.0	0
A10872FHIJAKKD	B00004SWO9	4.0	0
A10872FHIJAKKD	B000050IE6	5.0	0
A10872FHIJAKKD	B0000259BV	5.0	0
A10872FHIJAKKD	B00000JKFY	5.0	0
A10872FHIJAKKD	B00005UEAR	5.0	0
A10872FHIJAKKD	B00005PJ9V	4.0	0
A10872FHIJAKKD	B00004U8PD	5.0	0
A10872FHIJAKKD	B00000J9R9	5.0	0
A10872FHIJAKKD	B00005Q8VB	5.0	0
A10872FHIJAKKD	B00005A7OA	5.0	0
A10872FHIJAKKD	B00004RDJ1	5.0	0
A10872FHIJAKKD	B00004XSOK	5.0	0
A10872FHIJAKKD	B0000061R7	5.0	0
A10872FHIJAKKD	B00005R0AK	4.0	0
A10872FHIJAKKD	B000006FBT	5.0	0
A10872FHIJAKKD	B000024EXY	5.0	0
A109WIE49N0GV	B00936A36I	2.0	0
A109WIE49N0GV	B00936A2I2	5.0	0
A109WIE49N0GV	B00000263S	5.0	0
A109WIE49N0GV	B003XXHUCW	3.0	0
A109WIE49N0GV	B006KEO1UK	5.0	0
A109WIE49N0GV	B004L53I8Q	4.0	0
A109WIE49N0GV	B005R2S1QQ	5.0	0
A109WIE49N0GV	B001NQMFCQ	5.0	0
A109WIE49N0GV	B003XNKCCM	5.0	0
A109WIE49N0GV	B00000DFUD	4.0	0
A109WIE49N0GV	B0026P3G12	1.0	0
A109WIE49N0GV	B002S4DN7S	4.0	0
A109WIE49N0GV	B001BZZ29M	5.0	0
A109WIE49N0GV	B001LNG6Q2	5.0	0
A109WIE49N0GV	B000001MC7	4.0	0
A109WIE49N0GV	B001G9LVMA	5.0	0
A109WIE49N0GV	B0016K9B1W	4.0	0
A109WIE49N0GV	B001EOQTZG	5.0	0
A109WIE49N0GV	B00000I8B1	3.0	0
A109WIE49N0GV	B00003Q5B1	2.0	0
A109WIE49N0GV	B0002MHEH8	3.0	0
A109WIE49N0GV	B000009QZJ	4.0	0
A109WIE49N0GV	B00C1Q2HNY	4.0	0
A109WIE49N0GV	B00000J2PH	4.0	0
A109WIE49N0GV	B0012NOKH8	3.0	0
A109WIE49N0GV	B000A39KI0	2.0	0
A109WIE49N0GV	B000002MF5	5.0	0
A109WIE49N0GV	B00000G6I4	3.0	0
A109WIE49N0GV	B0010X70WW	2.0	0
A109WIE49N0GV	B000GFLJKY	5.0	0
A109WIE49N0GV	B000VBIEUQ	4.0	0
A109WIE49N0GV	B00000182M	5.0	0
A109WIE49N0GV	B000X418M2	5.0	0
A109WIE49N0GV	B000002WBG	5.0	0
A109WIE49N0GV	B000002H7E	5.0	0
A109WIE49N0GV	B00005653R	4.0	0
A109WIE49N0GV	B000KP62VG	5.0	0
A109WIE49N0GV	B000GG4SOC	5.0	0
A109WIE49N0GV	B000008HSR	4.0	0
A109WIE49N0GV	B000091OSM	4.0	0
A109WIE49N0GV	B000002P4S	4.0	0
A109WIE49N0GV	B000008FAS	5.0	0
A109WIE49N0GV	B00001R3DD	5.0	0
A109WIE49N0GV	B00008NEGG	4.0	0
A10AZJF6UAKSN2	B003ODRVEI	2.0	0
A10AZJF6UAKSN2	B0018TAFWK	3.0	0
A10AZJF6UAKSN2	B001F0JZV4	5.0	0
A10AZJF6UAKSN2	B001BSH152	4.0	0
A10AZJF6UAKSN2	B001EN46GG	3.0	0
A10AZJF6UAKSN2	B000UMQDHC	4.0	0
A10AZJF6UAKSN2	B000S9KSG4	5.0	0
A10AZJF6UAKSN2	B000O77UXY	4.0	0
A10AZJF6UAKSN2	B000O5AYC0	4.0	0
A10AZJF6UAKSN2	B000MQ55NO	4.0	0
A10AZJF6UAKSN2	B000GH3CPM	5.0	0
A10AZJF6UAKSN2	B000FTKOTI	4.0	0
A10AZJF6UAKSN2	B000B5KRS4	5.0	0
A10AZJF6UAKSN2	B000FEUQR8	5.0	0
A10AZJF6UAKSN2	B00081P0N8	5.0	0
A10AZJF6UAKSN2	B0007LCNKM	4.0	0
A10AZJF6UAKSN2	B00020JPMM	4.0	0
A10DK4W3I14H14	B00008W2PF	3.0	0
A10DK4W3I14H14	B00004XONN	3.0	0
A10DK4W3I14H14	B000777J2S	5.0	0
A10DK4W3I14H14	B000000WA7	3.0	0
A10DK4W3I14H14	B0000009NS	4.0	0
A10DK4W3I14H14	B00001OH7V	4.0	0
A10DK4W3I14H14	B00001OH7Q	4.0	0
A10DK4W3I14H14	B00001OH7U	5.0	0
A10DK4W3I14H14	B0000009NP	5.0	0
A10DK4W3I14H14	B0000009NL	5.0	0
A10H24TDLK2VDP	B000002I8Y	5.0	0
A10H24TDLK2VDP	B000024H5A	5.0	0
A10H24TDLK2VDP	B000068CWX	3.0	0
A10H24TDLK2VDP	B000HKCRWC	5.0	0
A10H24TDLK2VDP	B00004SSJD	5.0	0
A10H24TDLK2VDP	B000I5YRUQ	5.0	0
A10H24TDLK2VDP	B000CRR3HO	5.0	0
A10H24TDLK2VDP	B000002GFM	5.0	0
A10H24TDLK2VDP	B002D3I15I	5.0	0
A10H24TDLK2VDP	B019CCWK40	5.0	0
A10H24TDLK2VDP	B00D0CT4FM	5.0	0
A10H24TDLK2VDP	B000003ADP	5.0	0
A10H24TDLK2VDP	B00146ED20	5.0	0
A10H24TDLK2VDP	B00005YJYC	5.0	0
A10H24TDLK2VDP	B014GF43ZW	5.0	0
A10H24TDLK2VDP	B00UB3Z380	5.0	0
A10H24TDLK2VDP	B00KM9XYZM	5.0	0
A10H24TDLK2VDP	B000CA988S	5.0	0
A10H24TDLK2VDP	B000CAA7EC	5.0	0
A10H24TDLK2VDP	B000050W3Q	5.0	0
A10H24TDLK2VDP	B0008E1RQ4	5.0	0
A10H24TDLK2VDP	B000002GNQ	5.0	0
A10H24TDLK2VDP	B000075CVH	5.0	0
A10H24TDLK2VDP	B00009LW20	5.0	0
A10H24TDLK2VDP	B00OD76EJW	5.0	0
A10H24TDLK2VDP	B00EQJ1N5C	5.0	0
A10H24TDLK2VDP	B00T7GGEVC	5.0	0
A10H24TDLK2VDP	B0002UUF5I	5.0	0
A10H24TDLK2VDP	B019H96JFO	5.0	0
A10H24TDLK2VDP	B000002N29	5.0	0
A10H24TDLK2VDP	B00008DCD2	4.0	0
A10H24TDLK2VDP	B00JLXEQE8	5.0	0
A10H24TDLK2VDP	B004L36M5Y	5.0	0
A10H24TDLK2VDP	B001T4IODG	5.0	0
A10H24TDLK2VDP	B01CTK4VWQ	1.0	0
A10H24TDLK2VDP	B001FZ0AYU	5.0	0
A10H24TDLK2VDP	B000001G1C	5.0	0
A10H24TDLK2VDP	B004KEMJ5Q	5.0	0
A10H24TDLK2VDP	B000JCF2MA	5.0	0
A10H24TDLK2VDP	B00B1GBEV6	5.0	0
A10H24TDLK2VDP	B000002KAG	3.0	0
A10H24TDLK2VDP	B01BOVWSNA	5.0	0
A10H24TDLK2VDP	B000002MFO	5.0	0
A10H24TDLK2VDP	B0000CGOW1	5.0	0
A10H24TDLK2VDP	B00T3YBQ0C	5.0	0
A10H24TDLK2VDP	B0002BNXDI	5.0	0
A10H24TDLK2VDP	B01A9RK0IK	5.0	0
A10H24TDLK2VDP	B00001ZTMP	5.0	0
A10H24TDLK2VDP	B000009IAZ	3.0	0
A10H24TDLK2VDP	B000JLQQ3K	4.0	0
A10H24TDLK2VDP	B00000209E	4.0	0
A10H24TDLK2VDP	B0000V8CUO	4.0	0
A10H24TDLK2VDP	B017IS134I	4.0	0
A10H24TDLK2VDP	B00BWWS81S	5.0	0
A10H24TDLK2VDP	B00BTIHHXU	4.0	0
A10H24TDLK2VDP	B002M3GQ6A	5.0	0
A10H24TDLK2VDP	B000003ETQ	5.0	0
A10H24TDLK2VDP	B004SCN7JW	5.0	0
A10H24TDLK2VDP	B000QFAIMO	5.0	0
A10H24TDLK2VDP	B00T5HOIN4	5.0	0
A10H24TDLK2VDP	B000003GG1	4.0	0
A10H24TDLK2VDP	B000008B4T	5.0	0
A10H24TDLK2VDP	B00LP75N3Q	5.0	0
A10H24TDLK2VDP	B00171MNLU	5.0	0
A10H24TDLK2VDP	B000EOUS4K	5.0	0
A10H24TDLK2VDP	B00CBUAQ8S	5.0	0
A10H24TDLK2VDP	B0029KE8WK	5.0	0
A10H24TDLK2VDP	B00000IWOC	5.0	0
A10H24TDLK2VDP	B00000209A	5.0	0
A10H24TDLK2VDP	B00OD76D1G	5.0	0
A10H24TDLK2VDP	B0001DI0HQ	4.0	0
A10H24TDLK2VDP	B000QUU6EE	5.0	0
A10H24TDLK2VDP	B004UBKRSU	5.0	0
A10H24TDLK2VDP	B005GMSMSO	3.0	0
A10H24TDLK2VDP	B000002IXS	5.0	0
A10H24TDLK2VDP	B000001LJO	4.0	0
A10H24TDLK2VDP	B00JFRLYUO	5.0	0
A10H24TDLK2VDP	B00UKNOKZ8	5.0	0
A10H24TDLK2VDP	B00T5G6EEQ	2.0	0
A10H24TDLK2VDP	B00R3VNTKC	5.0	0
A10I9Y44HCRPG	B000LXH3BK	2.0	0
A10I9Y44HCRPG	B0001Z4OVK	2.0	0
A10I9Y44HCRPG	B0014DCT2E	2.0	0
A10I9Y44HCRPG	B001G5ZKZS	1.0	0
A10I9Y44HCRPG	B000053EZS	2.0	0
A10I9Y44HCRPG	B000AYEIZY	3.0	0
A10I9Y44HCRPG	B000000IRR	3.0	0
A10I9Y44HCRPG	B00008ZZ67	1.0	0
A10I9Y44HCRPG	B000FIHJLK	1.0	0
A10I9Y44HCRPG	B0000D9PKD	1.0	0
A10I9Y44HCRPG	6303477259	2.0	0
A10I9Y44HCRPG	B00005U122	1.0	0
A10I9Y44HCRPG	B0000TB05A	1.0	0
A10I9Y44HCRPG	B0000025VU	5.0	0
A10I9Y44HCRPG	B000UZ4E5W	5.0	0
A10I9Y44HCRPG	B0000025H6	1.0	0
A10I9Y44HCRPG	B000002GWB	2.0	0
A10I9Y44HCRPG	B000BC8SOM	5.0	0
A10I9Y44HCRPG	B000002LD9	5.0	0
A10I9Y44HCRPG	B000003BDJ	5.0	0
A10I9Y44HCRPG	B0000024SD	5.0	0
A10I9Y44HCRPG	B00149512I	5.0	0
A10I9Y44HCRPG	B0000025Z8	5.0	0
A10I9Y44HCRPG	B002767SQO	5.0	0
A10I9Y44HCRPG	B000NQR7T8	5.0	0
A10I9Y44HCRPG	B0010DJ174	5.0	0
A10I9Y44HCRPG	B0000027DR	2.0	0
A10I9Y44HCRPG	B00000267V	3.0	0
A10I9Y44HCRPG	B000002KNY	1.0	0
A10I9Y44HCRPG	B000MCIBMU	5.0	0
A10I9Y44HCRPG	B000CCD0GC	4.0	0
A10I9Y44HCRPG	B000002J1S	5.0	0
A10I9Y44HCRPG	B000002KO3	4.0	0
A10I9Y44HCRPG	B000002KNV	5.0	0
A10I9Y44HCRPG	B000002H2N	2.0	0
A10I9Y44HCRPG	B000002KHB	5.0	0
A10I9Y44HCRPG	B00008PW3Q	5.0	0
A10IDVD9INU6FP	B00009EIRP	1.0	0
A10IDVD9INU6FP	B000E0WJIC	2.0	0
A10IDVD9INU6FP	B000IU3YLY	1.0	0
A10IDVD9INU6FP	B000GDI3SW	1.0	0
A10IDVD9INU6FP	B00000F1U5	5.0	0
A10IDVD9INU6FP	B000G75AE8	5.0	0
A10IDVD9INU6FP	B00005BC67	5.0	0
A10IDVD9INU6FP	B000002L0A	5.0	0
A10IDVD9INU6FP	B0007QS3TC	1.0	0
A10IDVD9INU6FP	B00000272N	5.0	0
A10IDVD9INU6FP	B000255LKW	1.0	0
A10IDVD9INU6FP	B000BKSITO	1.0	0
A10IDVD9INU6FP	B000063CP6	5.0	0
A10IDVD9INU6FP	B000001FTD	5.0	0
A10IDVD9INU6FP	B000VZK7T8	2.0	0
A10IDVD9INU6FP	B000B5NHYU	1.0	0
A10IDVD9INU6FP	B000AADYYO	5.0	0
A10IDVD9INU6FP	B0000057C5	5.0	0
A10IDVD9INU6FP	B000002KZX	5.0	0
A10IDVD9INU6FP	B0001CNQVC	5.0	0
A10IDVD9INU6FP	B000000H4V	5.0	0
A10IDVD9INU6FP	B000B8381O	1.0	0
A10IDVD9INU6FP	B00096S3RC	1.0	0
A10IDVD9INU6FP	B000002UUX	5.0	0
A10IDVD9INU6FP	B000002KZT	5.0	0
A10IDVD9INU6FP	B000002JNJ	5.0	0
A10IDVD9INU6FP	B000092Q4U	5.0	0
A10IDVD9INU6FP	B000B5KYO6	1.0	0
A10IDVD9INU6FP	B0009OPO0I	1.0	0
A10IDVD9INU6FP	B00004Z45A	1.0	0
A10IDVD9INU6FP	B0000027RL	5.0	0
A10IDVD9INU6FP	B000021XS0	5.0	0
A10IDVD9INU6FP	B0002XDODU	5.0	0
A10IDVD9INU6FP	B0002X590Q	1.0	0
A10IDVD9INU6FP	B0000028RS	5.0	0
A10IDVD9INU6FP	B0000AXM3N	5.0	0
A10IDVD9INU6FP	B00004TL21	5.0	0
A10IDVD9INU6FP	B000002GK1	5.0	0
A10IDVD9INU6FP	B000002N30	5.0	0
A10IDVD9INU6FP	B000002H98	5.0	0
A10JDPEQ8GJ2K1	B00F1CRSKM	3.0	0
A10JDPEQ8GJ2K1	B001NHZ2QG	5.0	0
A10JDPEQ8GJ2K1	B00004S36A	5.0	0
A10JDPEQ8GJ2K1	B000001A6H	5.0	0
A10JDPEQ8GJ2K1	B00K6D1EXI	2.0	0
A10JDPEQ8GJ2K1	B000002O9S	4.0	0
A10JDPEQ8GJ2K1	B000002ALS	4.0	0
A10JDPEQ8GJ2K1	B001EOOR8M	5.0	0
A10JDPEQ8GJ2K1	B000AO4NJU	5.0	0
A10JDPEQ8GJ2K1	B00000K2WM	3.0	0
A10JDPEQ8GJ2K1	B00000ICNY	4.0	0
A10JDPEQ8GJ2K1	B000002LBM	5.0	0
A10JDPEQ8GJ2K1	B000000W66	3.0	0
A10JDPEQ8GJ2K1	B001IY0WRS	5.0	0
A10JDPEQ8GJ2K1	B000002P5W	5.0	0
A10JDPEQ8GJ2K1	B000001DVQ	4.0	0
A10JDPEQ8GJ2K1	B00IWS73PW	2.0	0
A10JDPEQ8GJ2K1	B00009V7TZ	4.0	0
A10JDPEQ8GJ2K1	B000063KO8	5.0	0
A10JDPEQ8GJ2K1	B000002LRJ	5.0	0
A10JDPEQ8GJ2K1	B000002LED	4.0	0
A10JDPEQ8GJ2K1	B000000W5F	4.0	0
A10JDPEQ8GJ2K1	B000002H5J	4.0	0
A10JDPEQ8GJ2K1	B000005YZM	5.0	0
